hashtag,tweet,party,polarity
#humnibhayenge,  msgpahujaa  a tsunami is on the way  which is going to sweep aside bjp sena in maharashtra there is massive suppo for  incindia these  ,congress,p
#humnibhayenge,  jhasanjay  the  bjp has all the resources  advertisements  money and power  but that is no excuse for not defeating them  people want i  ,congress,p
#humnibhayenge,  msgpahujaa  a tsunami is on the way  which is going to sweep aside bjp sena in maharashtra there is massive suppo for  incindia these  ,congress,p
#humnibhayenge,  jhasanjay  the  bjp has all the resources  advertisements  money and power  but that is no excuse for not defeating them  people want i  ,congress,p
#humnibhayenge,  jhasanjay  the  bjp has all the resources  advertisements  money and power  but that is no excuse for not defeating them  people want i  ,congress,p
#humnibhayenge,  chandru   indian national congress promised in its manifesto  we have delivered before  we will do it again   now we  the people  ,congress,p
#humnibhayenge,  jhasanjay  the  bjp has all the resources  advertisements  money and power  but that is no excuse for not defeating them  people want i  ,congress,p
#humnibhayenge,  mahilacongress  essential goods of mass consumption  such as food grains  lifesaving drugs  vaccines  etc   and essential services will  ,congress,p
#humnibhayenge,  msgpahujaa  a tsunami is on the way  which is going to sweep aside bjp sena in maharashtra there is massive suppo for  incindia these  ,congress,p
#humnibhayenge,  jhasanjay  the  bjp has all the resources  advertisements  money and power  but that is no excuse for not defeating them  people want i  ,congress,p
#humnibhayenge,  msgpahujaa  a tsunami is on the way  which is going to sweep aside bjp sena in maharashtra there is massive suppo for  incindia these  ,congress,p
#humnibhayenge,  jhasanjay  the  bjp has all the resources  advertisements  money and power  but that is no excuse for not defeating them  people want i  ,congress,p
#humnibhayenge,  msgpahujaa  a tsunami is on the way  which is going to sweep aside bjp sena in maharashtra there is massive suppo for  incindia these  ,congress,p
#humnibhayenge,  vikasspandey  what pm  narendramodi has stolen from the poor will be given back to the poor  nobody can stop  nyayforindia  humnibhayen  ,congress,p
#humnibhayenge,  inckarnataka  through the nyuntam aay yojana  nyay  we will guarantee a minimum yearly income of rs      to   crore poorest families  ,congress,p
#humnibhayenge,  inckarnataka  love not hate    humnibhayenge   ,congress,p
#humnibhayenge,  inckarnataka  our armed forces today are struggling for procuring new equipment with which to guard our borders  in a congress governme  ,congress,p
#humnibhayenge,  inckarnataka  traders and businessmen will no longer have to navigate the maze that the gabbar singh tax is today  under congress  a si  ,congress,p
#humnibhayenge,  inckarnataka  we believe in protecting our poor  under the nyay scheme     of the country s poorest will be able to live a life of dig  ,congress,p
#humnibhayenge,  inckarnataka  what pm  narendramodi has stolen from the poor will be given back to the poor  nobody can stop  nyayforindia  humnibhayen  ,congress,p
#humnibhayenge,  jhasanjay  the  bjp has all the resources  advertisements  money and power  but that is no excuse for not defeating them  people want i  ,congress,p
#humnibhayenge,  msgpahujaa  a tsunami is on the way  which is going to sweep aside bjp sena in maharashtra there is massive suppo for  incindia these  ,congress,p
#humnibhayenge,  msgpahujaa  a tsunami is on the way  which is going to sweep aside bjp sena in maharashtra there is massive suppo for  incindia these  ,congress,p
#humnibhayenge,  msgpahujaa  a tsunami is on the way  which is going to sweep aside bjp sena in maharashtra there is massive suppo for  incindia these  ,congress,p
#humnibhayenge,  jhasanjay  the  bjp has all the resources  advertisements  money and power  but that is no excuse for not defeating them  people want i  ,congress,p
#humnibhayenge,  jarariya   grand old party has shown its level of  maturity  in this general election if you closely analysis the campaign between con  ,congress,p
#humnibhayenge,  msgpahujaa  a tsunami is on the way  which is going to sweep aside bjp sena in maharashtra there is massive suppo for  incindia these  ,congress,p
#humnibhayenge,  msgpahujaa  a tsunami is on the way  which is going to sweep aside bjp sena in maharashtra there is massive suppo for  incindia these  ,congress,p
#humnibhayenge,  msgpahujaa  a tsunami is on the way  which is going to sweep aside bjp sena in maharashtra there is massive suppo for  incindia these  ,congress,p
#humnibhayenge,  msgpahujaa  a tsunami is on the way  which is going to sweep aside bjp sena in maharashtra there is massive suppo for  incindia these  ,congress,p
#humnibhayenge,  incindia  we promise to restore the autonomy of our institutions such as the rbi  eci  cbi  cic without fear or favour   humnibhayenge  ,congress,p
#humnibhayenge,  incindia  we will ensure our cities are empowered through directly elected mayors  to ensure accountability   humnibhayenge   ,congress,p
#humnibhayenge,  jhasanjay  the  bjp has all the resources  advertisements  money and power  but that is no excuse for not defeating them  people want i  ,congress,p
#humnibhayenge,  msgpahujaa  a tsunami is on the way  which is going to sweep aside bjp sena in maharashtra there is massive suppo for  incindia these  ,congress,p
#humnibhayenge,  msgpahujaa  a tsunami is on the way  which is going to sweep aside bjp sena in maharashtra there is massive suppo for  incindia these  ,congress,p
#humnibhayenge,  incindia  we will ensure our cities are empowered through directly elected mayors  to ensure accountability   humnibhayenge   ,congress,p
#humnibhayenge,  msgpahujaa  a tsunami is on the way  which is going to sweep aside bjp sena in maharashtra there is massive suppo for  incindia these  ,congress,p
#humnibhayenge,  jhasanjay  the  bjp has all the resources  advertisements  money and power  but that is no excuse for not defeating them  people want i  ,congress,p
#humnibhayenge,  msgpahujaa  a tsunami is on the way  which is going to sweep aside bjp sena in maharashtra there is massive suppo for  incindia these  ,congress,p
#humnibhayenge,  jhasanjay  the  bjp has all the resources  advertisements  money and power  but that is no excuse for not defeating them  people want i  ,congress,p
#humnibhayenge,  jhasanjay  the  bjp has all the resources  advertisements  money and power  but that is no excuse for not defeating them  people want i  ,congress,p
#humnibhayenge,  jhasanjay  the  bjp has all the resources  advertisements  money and power  but that is no excuse for not defeating them  people want i  ,congress,p
#humnibhayenge,  jhasanjay  the  bjp has all the resources  advertisements  money and power  but that is no excuse for not defeating them  people want i  ,congress,p
#humnibhayenge,  jhasanjay  the  bjp has all the resources  advertisements  money and power  but that is no excuse for not defeating them  people want i  ,congress,p
#humnibhayenge,  kewaldhilloninc  we promise to bring petrol and diesel prices under the ambit of gst so that the fuel prices are cheaper and better reg  ,congress,p
#humnibhayenge,  jhasanjay  the  bjp has all the resources  advertisements  money and power  but that is no excuse for not defeating them  people want i  ,congress,p
#humnibhayenge,  jhasanjay  the  bjp has all the resources  advertisements  money and power  but that is no excuse for not defeating them  people want i  ,congress,p
#humnibhayenge,  incindia  we will ensure our cities are empowered through directly elected mayors  to ensure accountability   humnibhayenge   ,congress,p
#humnibhayenge,  jhasanjay  the  bjp has all the resources  advertisements  money and power  but that is no excuse for not defeating them  people want i  ,congress,p
#humnibhayenge,  incindia  we promise to restore the autonomy of our institutions such as the rbi  eci  cbi  cic without fear or favour   humnibhayenge  ,congress,p
#humnibhayenge,  incindia  through the nyuntam aay yojana we will guarantee a minimum yearly income of rs      to   crore poorest families  which wil  ,congress,p
#humnibhayenge,  jhasanjay  the  bjp has all the resources  advertisements  money and power  but that is no excuse for not defeating them  people want i  ,congress,p
#humnibhayenge,  jhasanjay  the  bjp has all the resources  advertisements  money and power  but that is no excuse for not defeating them  people want i  ,congress,p
#humnibhayenge,  jhasanjay  the  bjp has all the resources  advertisements  money and power  but that is no excuse for not defeating them  people want i  ,congress,p
#humnibhayenge, dillidurast mr  vij  manifestoes are meant for elections  and yes    incindia has a slogan    humnibhayenge   rahi    ,congress,p
#humnibhayenge,  jhasanjay  the  bjp has all the resources  advertisements  money and power  but that is no excuse for not defeating them  people want i  ,congress,p
#humnibhayenge,  jhasanjay  the  bjp has all the resources  advertisements  money and power  but that is no excuse for not defeating them  people want i  ,congress,p
#humnibhayenge,  npatnaikodisha  at the launch of congress manifesto   with aicc communication convenor smt   priyankac     the congress party s man  ,congress,p
#humnibhayenge,  msgpahujaa  a tsunami is on the way  which is going to sweep aside bjp sena in maharashtra there is massive suppo for  incindia these  ,congress,p
#humnibhayenge,  tarunkcongress  it s after a long time that focus of a general election is gonna be on a political party s manifesto  do you know the r  ,congress,p
#humnibhayenge,  jhasanjay  the  bjp has all the resources  advertisements  money and power  but that is no excuse for not defeating them  people want i  ,congress,p
#humnibhayenge,  msgpahujaa  a tsunami is on the way  which is going to sweep aside bjp sena in maharashtra there is massive suppo for  incindia these  ,congress,p
#humnibhayenge,  jhasanjay  the  bjp has all the resources  advertisements  money and power  but that is no excuse for not defeating them  people want i  ,congress,p
#humnibhayenge,  mahilacongress  nyay is not only a game changer but it is the fulfillment of the promise that our founding fathers made    swaraj  for  ,congress,p
#humnibhayenge,  incindia  we will ensure our cities are empowered through directly elected mayors  to ensure accountability   humnibhayenge   ,congress,p
#humnibhayenge,  jhasanjay  the  bjp has all the resources  advertisements  money and power  but that is no excuse for not defeating them  people want i  ,congress,p
#humnibhayenge,  npatnaikodisha  at the launch of congress manifesto   with aicc communication convenor smt   priyankac     the congress party s man  ,congress,p
