,hashtag,tweet,party,polarity
175,#humnibhayenge,"RT @msgpahujaa: A Tsunami is on the way, which is going to sweep aside BJP/Sena in Maharashtra.There is massive support for @INCIndia These… ",congress,p
176,#humnibhayenge,"RT @JhaSanjay: The #BJP has all the resources, advertisements, money and power. But that is no excuse for not defeating them. People want i… ",congress,p
177,#humnibhayenge,"RT @INCMaharashtra: Manifesto for the people, by the people &amp; of the people.  We have delivered before. We will deliver again.  #HumNibhaye… ",congress,p
178,#humnibhayenge,RT @INCMaharashtra: Love not Hate.  #HumNibhayenge https://t.co/nd9XzExR4e ,congress,p
179,#humnibhayenge,"RT @INCMaharashtra: Through the Nyuntam Aay Yojana (NYAY) we will guarantee a minimum yearly income of Rs. 72,000 to 5 crore poorest famili… ",congress,p
180,#humnibhayenge,"RT @JhaSanjay: The #BJP has all the resources, advertisements, money and power. But that is no excuse for not defeating them. People want i… ",congress,p
181,#humnibhayenge,"RT @msgpahujaa: A Tsunami is on the way, which is going to sweep aside BJP/Sena in Maharashtra.There is massive support for @INCIndia These… ",congress,p
182,#humnibhayenge,@Ridzi_speaks_ @Insiaaaaa 10...sare important issues cover kiye hain Congress ne...#BureDinJaneWaleHai… https://t.co/fq7cAWWS3K ,congress,p
183,#humnibhayenge,"RT @JhaSanjay: The #BJP has all the resources, advertisements, money and power. But that is no excuse for not defeating them. People want i… ",congress,p
184,#humnibhayenge,"RT @msgpahujaa: A Tsunami is on the way, which is going to sweep aside BJP/Sena in Maharashtra.There is massive support for @INCIndia These… ",congress,p
185,#humnibhayenge,RT @SimmiAhuja_: Dear Indians   Stop worrying now on useless issues   To develop this nation Vote wisely   Choose @INCIndia for Inclusive D… ,congress,p
186,#humnibhayenge,"RT @JhaSanjay: The #BJP has all the resources, advertisements, money and power. But that is no excuse for not defeating them. People want i… ",congress,p
187,#humnibhayenge,RT @AIPCMumbaiWest: Stay Assured !! #HumNibhayenge  https://t.co/gCLZai1U01 ,congress,p
188,#humnibhayenge,RT @AIPCMumbaiWest: Stay Assured !! #HumNibhayenge  https://t.co/gCLZai1U01 ,congress,p
189,#humnibhayenge,"RT @msgpahujaa: A Tsunami is on the way, which is going to sweep aside BJP/Sena in Maharashtra.There is massive support for @INCIndia These… ",congress,p
190,#humnibhayenge,RT @AIPCMumbaiWest: Stay Assured !! #HumNibhayenge  https://t.co/gCLZai1U01 ,congress,p
191,#humnibhayenge,"RT @JhaSanjay: The #BJP has all the resources, advertisements, money and power. But that is no excuse for not defeating them. People want i… ",congress,p
192,#humnibhayenge,"RT @NPatnaikOdisha: At the launch of Congress Manifesto,2019 with AICC Communication Convenor Smt. @priyankac19.   The Congress Party's man… ",congress,p
193,#humnibhayenge,RT @AIPCMumbaiWest: Stay Assured !! #HumNibhayenge  https://t.co/gCLZai1U01 ,congress,p
194,#humnibhayenge,Stay Assured !! #HumNibhayenge  https://t.co/gCLZai1U01 ,congress,p
195,#humnibhayenge,"RT @JhaSanjay: The #BJP has all the resources, advertisements, money and power. But that is no excuse for not defeating them. People want i… ",congress,p
196,#humnibhayenge,"RT @JhaSanjay: The #BJP has all the resources, advertisements, money and power. But that is no excuse for not defeating them. People want i… ",congress,p
197,#humnibhayenge,"RT @JhaSanjay: The #BJP has all the resources, advertisements, money and power. But that is no excuse for not defeating them. People want i… ",congress,p
198,#humnibhayenge,"RT @JhaSanjay: The #BJP has all the resources, advertisements, money and power. But that is no excuse for not defeating them. People want i… ",congress,p
199,#humnibhayenge,"RT @msgpahujaa: A Tsunami is on the way, which is going to sweep aside BJP/Sena in Maharashtra.There is massive support for @INCIndia These… ",congress,p
200,#humnibhayenge,"RT @JhaSanjay: The #BJP has all the resources, advertisements, money and power. But that is no excuse for not defeating them. People want i… ",congress,p
201,#humnibhayenge,@HasibaAmin #RahulForBehtarBharat  #NYAYForIndia  #HumNibhayenge  #LokSabhaElections2019   Nation wants Congress ba… https://t.co/jFB9A8iXU4 ,congress,p
202,#humnibhayenge,"RT @JhaSanjay: The #BJP has all the resources, advertisements, money and power. But that is no excuse for not defeating them. People want i… ",congress,p
203,#humnibhayenge,"@divyaspandana If the new voters (mostly student &amp; job aspirants) vote to Congress, then Cong will deliver  - 6%GDP… https://t.co/3LuVo2ieZ0 ",congress,p
204,#humnibhayenge,"RT @JhaSanjay: The #BJP has all the resources, advertisements, money and power. But that is no excuse for not defeating them. People want i… ",congress,p
205,#humnibhayenge,RT @varshasinghs: One of my friend says when he read the #CongressManifesto he felt as if Jinnah has become alive &amp; personally written it.… ,congress,p
206,#humnibhayenge,"RT @NPatnaikOdisha: To ensure a life of dignity to all Indians, Congress will introduce the Nyuntam Aay Yojana.   (NYAY) under which Rs. 72… ",congress,p
207,#humnibhayenge,"RT @NPatnaikOdisha: At the launch of Congress Manifesto,2019 with AICC Communication Convenor Smt. @priyankac19.   The Congress Party's man… ",congress,p
208,#humnibhayenge,"RT @JhaSanjay: The #BJP has all the resources, advertisements, money and power. But that is no excuse for not defeating them. People want i… ",congress,p
209,#humnibhayenge,RT @Devv_Nkumar: 🔴Important highlights of  Congress Manifesto #HumNibhayenge   JOBS  🔹34 lakhs(4+20+10) to be filled till 31st March 2020… ,congress,p
210,#humnibhayenge,"RT @JhaSanjay: The #BJP has all the resources, advertisements, money and power. But that is no excuse for not defeating them. People want i… ",congress,p
211,#humnibhayenge,"RT @INCIndia: Through the Nyuntam Aay Yojana we will guarantee a minimum yearly income of Rs. 72,000 to 5 crore poorest families, which wil… ",congress,p
212,#humnibhayenge,"RT @INCIndia: We promise to restore the autonomy of our institutions such as the RBI, ECI, CBI, CIC without fear or favour. #HumNibhayenge… ",congress,p
213,#humnibhayenge,"RT @INCIndia: We will ensure our cities are empowered through directly elected Mayors, to ensure accountability. #HumNibhayenge https://t.c… ",congress,p
214,#humnibhayenge,"I've never broken a promise that I've made."" #HumNibhayenge https://t.co/PiX6WN0m6a ",congress,p
215,#humnibhayenge,"RT @JhaSanjay: The #BJP has all the resources, advertisements, money and power. But that is no excuse for not defeating them. People want i… ",congress,p
216,#humnibhayenge,"RT @JhaSanjay: The #BJP has all the resources, advertisements, money and power. But that is no excuse for not defeating them. People want i… ",congress,p
217,#humnibhayenge,"RT @JhaSanjay: The #BJP has all the resources, advertisements, money and power. But that is no excuse for not defeating them. People want i… ",congress,p
218,#humnibhayenge,"RT @JhaSanjay: The #BJP has all the resources, advertisements, money and power. But that is no excuse for not defeating them. People want i… ",congress,p
219,#humnibhayenge,"RT @JhaSanjay: The #BJP has all the resources, advertisements, money and power. But that is no excuse for not defeating them. People want i… ",congress,p
220,#humnibhayenge,"RT @msgpahujaa: A Tsunami is on the way, which is going to sweep aside BJP/Sena in Maharashtra.There is massive support for @INCIndia These… ",congress,p
221,#humnibhayenge,"RT @msgpahujaa: A Tsunami is on the way, which is going to sweep aside BJP/Sena in Maharashtra.There is massive support for @INCIndia These… ",congress,p
222,#humnibhayenge,"RT @JhaSanjay: The #BJP has all the resources, advertisements, money and power. But that is no excuse for not defeating them. People want i… ",congress,p
223,#humnibhayenge,"RT @msgpahujaa: A Tsunami is on the way, which is going to sweep aside BJP/Sena in Maharashtra.There is massive support for @INCIndia These… ",congress,p
224,#humnibhayenge,"RT @JhaSanjay: The #BJP has all the resources, advertisements, money and power. But that is no excuse for not defeating them. People want i… ",congress,p
225,#humnibhayenge,"RT @JhaSanjay: The #BJP has all the resources, advertisements, money and power. But that is no excuse for not defeating them. People want i… ",congress,p
226,#humnibhayenge,"RT @chandru30112015: Indian National Congress promised in its Manifesto: We have delivered before, We will do it again.  Now We, the people… ",congress,p
227,#humnibhayenge,"RT @JhaSanjay: The #BJP has all the resources, advertisements, money and power. But that is no excuse for not defeating them. People want i… ",congress,p
228,#humnibhayenge,"RT @MahilaCongress: Essential goods of mass consumption (such as food grains, lifesaving drugs, vaccines, etc.) and essential services will… ",congress,p
229,#humnibhayenge,"RT @msgpahujaa: A Tsunami is on the way, which is going to sweep aside BJP/Sena in Maharashtra.There is massive support for @INCIndia These… ",congress,p
230,#humnibhayenge,"RT @JhaSanjay: The #BJP has all the resources, advertisements, money and power. But that is no excuse for not defeating them. People want i… ",congress,p
231,#humnibhayenge,"RT @msgpahujaa: A Tsunami is on the way, which is going to sweep aside BJP/Sena in Maharashtra.There is massive support for @INCIndia These… ",congress,p
232,#humnibhayenge,"RT @JhaSanjay: The #BJP has all the resources, advertisements, money and power. But that is no excuse for not defeating them. People want i… ",congress,p
233,#humnibhayenge,"RT @msgpahujaa: A Tsunami is on the way, which is going to sweep aside BJP/Sena in Maharashtra.There is massive support for @INCIndia These… ",congress,p
234,#humnibhayenge,RT @vikasspandey: What PM @narendramodi has stolen from the poor will be given back to the poor. Nobody can stop #NYAYforIndia #HumNibhayen… ,congress,p
235,#humnibhayenge,"RT @INCKarnataka: Through the Nyuntam Aay Yojana (NYAY) we will guarantee a minimum yearly income of Rs. 72,000 to 5 crore poorest families… ",congress,p
236,#humnibhayenge,RT @INCKarnataka: Love not Hate.  #HumNibhayenge https://t.co/JjbooFD7eL ,congress,p
237,#humnibhayenge,RT @INCKarnataka: Our armed forces today are struggling for procuring new equipment with which to guard our borders. In a Congress governme… ,congress,p
238,#humnibhayenge,"RT @INCKarnataka: Traders and businessmen will no longer have to navigate the maze that the Gabbar Singh Tax is today. Under Congress, a si… ",congress,p
239,#humnibhayenge,"RT @INCKarnataka: We believe in protecting our poor. Under the NYAY scheme, 20% of the country's poorest will be able to live a life of dig… ",congress,p
240,#humnibhayenge,RT @INCKarnataka: What PM @narendramodi has stolen from the poor will be given back to the poor. Nobody can stop #NYAYforIndia #HumNibhayen… ,congress,p
241,#humnibhayenge,"RT @JhaSanjay: The #BJP has all the resources, advertisements, money and power. But that is no excuse for not defeating them. People want i… ",congress,p
242,#humnibhayenge,"RT @msgpahujaa: A Tsunami is on the way, which is going to sweep aside BJP/Sena in Maharashtra.There is massive support for @INCIndia These… ",congress,p
243,#humnibhayenge,"RT @msgpahujaa: A Tsunami is on the way, which is going to sweep aside BJP/Sena in Maharashtra.There is massive support for @INCIndia These… ",congress,p
244,#humnibhayenge,"RT @msgpahujaa: A Tsunami is on the way, which is going to sweep aside BJP/Sena in Maharashtra.There is massive support for @INCIndia These… ",congress,p
245,#humnibhayenge,"RT @JhaSanjay: The #BJP has all the resources, advertisements, money and power. But that is no excuse for not defeating them. People want i… ",congress,p
246,#humnibhayenge,"RT @jarariya91: Grand old Party has shown its level of ""Maturity"" in this general election If you closely analysis the campaign between Con… ",congress,p
247,#humnibhayenge,"RT @msgpahujaa: A Tsunami is on the way, which is going to sweep aside BJP/Sena in Maharashtra.There is massive support for @INCIndia These… ",congress,p
248,#humnibhayenge,"RT @msgpahujaa: A Tsunami is on the way, which is going to sweep aside BJP/Sena in Maharashtra.There is massive support for @INCIndia These… ",congress,p
249,#humnibhayenge,"RT @msgpahujaa: A Tsunami is on the way, which is going to sweep aside BJP/Sena in Maharashtra.There is massive support for @INCIndia These… ",congress,p
250,#humnibhayenge,"RT @msgpahujaa: A Tsunami is on the way, which is going to sweep aside BJP/Sena in Maharashtra.There is massive support for @INCIndia These… ",congress,p
251,#humnibhayenge,"RT @INCIndia: We promise to restore the autonomy of our institutions such as the RBI, ECI, CBI, CIC without fear or favour. #HumNibhayenge… ",congress,p
252,#humnibhayenge,"RT @INCIndia: We will ensure our cities are empowered through directly elected Mayors, to ensure accountability. #HumNibhayenge https://t.c… ",congress,p
253,#humnibhayenge,"RT @JhaSanjay: The #BJP has all the resources, advertisements, money and power. But that is no excuse for not defeating them. People want i… ",congress,p
254,#humnibhayenge,"RT @msgpahujaa: A Tsunami is on the way, which is going to sweep aside BJP/Sena in Maharashtra.There is massive support for @INCIndia These… ",congress,p
255,#humnibhayenge,"RT @msgpahujaa: A Tsunami is on the way, which is going to sweep aside BJP/Sena in Maharashtra.There is massive support for @INCIndia These… ",congress,p
256,#humnibhayenge,"RT @INCIndia: We will ensure our cities are empowered through directly elected Mayors, to ensure accountability. #HumNibhayenge https://t.c… ",congress,p
257,#humnibhayenge,"RT @msgpahujaa: A Tsunami is on the way, which is going to sweep aside BJP/Sena in Maharashtra.There is massive support for @INCIndia These… ",congress,p
258,#humnibhayenge,"RT @JhaSanjay: The #BJP has all the resources, advertisements, money and power. But that is no excuse for not defeating them. People want i… ",congress,p
259,#humnibhayenge,"RT @msgpahujaa: A Tsunami is on the way, which is going to sweep aside BJP/Sena in Maharashtra.There is massive support for @INCIndia These… ",congress,p
260,#humnibhayenge,"RT @JhaSanjay: The #BJP has all the resources, advertisements, money and power. But that is no excuse for not defeating them. People want i… ",congress,p
261,#humnibhayenge,"RT @JhaSanjay: The #BJP has all the resources, advertisements, money and power. But that is no excuse for not defeating them. People want i… ",congress,p
262,#humnibhayenge,"RT @JhaSanjay: The #BJP has all the resources, advertisements, money and power. But that is no excuse for not defeating them. People want i… ",congress,p
263,#humnibhayenge,"RT @JhaSanjay: The #BJP has all the resources, advertisements, money and power. But that is no excuse for not defeating them. People want i… ",congress,p
264,#humnibhayenge,"RT @JhaSanjay: The #BJP has all the resources, advertisements, money and power. But that is no excuse for not defeating them. People want i… ",congress,p
